"Item Location","Name","Simulate","Simulation Signal","Location Type","Read Access","Write Access","Starting Address","Bit Field","Bit Number","Bit Count","Modbus Type","Data Length","Vector","Number of elements","Manual","Manual Value","Use conversion","Conversion","Message Prefix","Generate Alarms","Limit Alarm Def.","Digital Alarm Def.","EU Units","Description","Close Label","Open Label","Default Display","Foreground Color","Background Color","Blink","BMP File","Sound File","HTML File","AVI File","Monitor","Associated","Associated type","Association","&Device	Ctrl+D","Master Tag","Code Number","Number of a Code"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell22_PM130_S","No","","Holding Register (word, r/w)","Yes","No","1589","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Ia","No","","Holding Register (word, r/w)","Yes","No","1593","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Ib","No","","Holding Register (word, r/w)","Yes","No","1595","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Ic","No","","Holding Register (word, r/w)","Yes","No","1597","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Ua","No","","Holding Register (word, r/w)","Yes","No","1599","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Ub","No","","Holding Register (word, r/w)","Yes","No","1601","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Uc","No","","Holding Register (word, r/w)","Yes","No","1603","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Uab","No","","Holding Register (word, r/w)","Yes","No","1605","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Ubc","No","","Holding Register (word, r/w)","Yes","No","1607","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Uca","No","","Holding Register (word, r/w)","Yes","No","1609","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Pa","No","","Holding Register (word, r/w)","Yes","No","1611","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Pb","No","","Holding Register (word, r/w)","Yes","No","1613","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Pc","No","","Holding Register (word, r/w)","Yes","No","1615","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Qa","No","","Holding Register (word, r/w)","Yes","No","1617","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Qb","No","","Holding Register (word, r/w)","Yes","No","1619","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Qc","No","","Holding Register (word, r/w)","Yes","No","1621","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Sa","No","","Holding Register (word, r/w)","Yes","No","1623","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Sb","No","","Holding Register (word, r/w)","Yes","No","1625","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Sc","No","","Holding Register (word, r/w)","Yes","No","1627","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_f","No","","Holding Register (word, r/w)","Yes","No","1629","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_cosa","No","","Holding Register (word, r/w)","Yes","No","1631","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_cosb","No","","Holding Register (word, r/w)","Yes","No","1633","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_cosc","No","","Holding Register (word, r/w)","Yes","No","1635","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Phase_Shift_Ua","No","","Holding Register (word, r/w)","Yes","No","1637","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Phase_Shift_Ub","No","","Holding Register (word, r/w)","Yes","No","1639","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Phase_Shift_Uc","No","","Holding Register (word, r/w)","Yes","No","1641","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Mean_Ia","No","","Holding Register (word, r/w)","Yes","No","1643","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Mean_Ib","No","","Holding Register (word, r/w)","Yes","No","1645","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Mean_Ic","No","","Holding Register (word, r/w)","Yes","No","1647","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_P","No","","Holding Register (word, r/w)","Yes","No","1649","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_Q","No","","Holding Register (word, r/w)","Yes","No","1651","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell23_PM130_S","No","","Holding Register (word, r/w)","Yes","No","1653","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Ia","No","","Holding Register (word, r/w)","Yes","No","1657","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Ib","No","","Holding Register (word, r/w)","Yes","No","1659","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Ic","No","","Holding Register (word, r/w)","Yes","No","1661","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Ua","No","","Holding Register (word, r/w)","Yes","No","1663","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Ub","No","","Holding Register (word, r/w)","Yes","No","1665","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Uc","No","","Holding Register (word, r/w)","Yes","No","1667","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Uab","No","","Holding Register (word, r/w)","Yes","No","1669","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Ubc","No","","Holding Register (word, r/w)","Yes","No","1671","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Uca","No","","Holding Register (word, r/w)","Yes","No","1673","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Pa","No","","Holding Register (word, r/w)","Yes","No","1675","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Pb","No","","Holding Register (word, r/w)","Yes","No","1677","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Pc","No","","Holding Register (word, r/w)","Yes","No","1679","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Qa","No","","Holding Register (word, r/w)","Yes","No","1681","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Qb","No","","Holding Register (word, r/w)","Yes","No","1683","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Qc","No","","Holding Register (word, r/w)","Yes","No","1685","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Sa","No","","Holding Register (word, r/w)","Yes","No","1687","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Sb","No","","Holding Register (word, r/w)","Yes","No","1689","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Sc","No","","Holding Register (word, r/w)","Yes","No","1691","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_f","No","","Holding Register (word, r/w)","Yes","No","1693","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_cosa","No","","Holding Register (word, r/w)","Yes","No","1695","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_cosb","No","","Holding Register (word, r/w)","Yes","No","1697","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_cosc","No","","Holding Register (word, r/w)","Yes","No","1699","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Phase_Shift_Ua","No","","Holding Register (word, r/w)","Yes","No","1701","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Phase_Shift_Ub","No","","Holding Register (word, r/w)","Yes","No","1703","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Phase_Shift_Uc","No","","Holding Register (word, r/w)","Yes","No","1705","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Mean_Ia","No","","Holding Register (word, r/w)","Yes","No","1707","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Mean_Ib","No","","Holding Register (word, r/w)","Yes","No","1709","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Mean_Ic","No","","Holding Register (word, r/w)","Yes","No","1711","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_P","No","","Holding Register (word, r/w)","Yes","No","1713","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell25_PM130_Q","No","","Holding Register (word, r/w)","Yes","No","1715","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
